<U>Hello. Search for a movie entitled Little Women currently playing in this area. Narrow search to Regal Harrisburg and Great Escape cinemas.	[PN]find_theaters[PAN]name.movie[PAV]Little Women[PAN]location[PAV]in this area	dlg-3b0bd43c-a2e6-4c3d-bb87-1fd8e1e78b89
<U>ok sure<C><U>what is the movie running on tonight<A>OK. Do you have anything in mind?<U>no no<A>Sure. And what city are you looking in?<U>im from brando texas<PN>resolve_location<PAN>location<PAV>Brando, Texas<PR>resolve_location<PRAN>location<PRAV>Brando, Texas<A>Brando, Texas. Got it. And is there a particular type of movie you’d like to see?<U>tell me about a movie names<PN>find_movies<PAN>location<PAV>Brando, Texas<PR>find_movies<PRAN>name.movie<PRAV>No Time To Die<PRAV>Mulan<PRAV>Stella’s House<A>A few titles playing in your area are No Time To Die, Mulan, and Stella’s House.<U>who is the director of stella's house<PN>get_movie_attribute<PAN>attribute<PAV>name.person<PAN>name.movie<PAV>Stella’s House<PR>get_movie_attribute<PRAN>name.person<PRAV>Clyde Stewart<A>The director of Stella’s House is Clyde Stewart.<U>the what is the show time of the stella house<PN>find_theaters<PAN>name.movie<PAV>Stella’s House<PAN>location<PAV>Brando, Texas<PR>find_theaters<PRAN>name.theater<PRAV>Milford Theater<A>OK. Hold on a moment while I get showtimes.<PN>find_showtimes<PAN>name.movie<PAV>Stella’s House<PAN>date.showing<PAV>tonight<PAN>name.theater<PAV>Milford Theater<PR>find_showtimes<PRAN>time.showing<PRAV>4:40pm<PRAV>7:10pm<PRAV>9:30pm<A>OK. Stella’s House is playing at the Milford Theater. Showtimes are 4:40pm, 7:10pm, and 9:30pm. Which one would you prefer?<U>sorry im very busy to night so tell me about tommorow<A>No problem. Let me check the showtimes for tomorrow.<PN>find_showtimes<PAN>name.movie<PAV>Stella’s House<PAN>date.showing<PAV>tomorrow<PAN>name.theater<PAV>Milford Theater<PR>find_showtimes<PRAN>time.showing<PRAV>4:40pm<PRAV>7:10pm<PRAV>9:30pm<A>OK. The showtimes for tomorrow are the same. Which one should I book?<U>i like latest movie<A>Sure. The last showing is 9:30pm.	[A]All right. Let me confirm. You’d like 4 tickets for the 9:30pm showing of Stella’s House at Milford Theater tomorrow. Is that all correct?	dlg-c0feda51-5cdb-4200-b3d9-fc3e971cf584
<PR>book_tickets<PRAN>status<PRAV>success<C><U>Hey, I'm definitely looking forward to seeing a movie with my boyfriend tonight, can you help me pick out a movie?<A>Yes, sure. Where are you located?<U>We're in Hillview, Washington.<A>OK. What type of movie would you like to see?<U>We don't care, as long as it's good.<PN>find_movies<PAN>location<PAV>Hillview, Washington<PR>find_movies<PRAN>name.movie<PRAV>Indulgent<PRAV>Five Ways to Wacky<PN>get_movie_attribute<PAN>name.movie<PAV>Indulgent<PAN>attribute<PAV>review.critic<PR>get_movie_attribute<PRAN>review.critic<PRAV>72% Rotten Tomatoes<A>OK. Indulgent has a 72% Rotten Tomatoes score.<U>What is it rated?<PN>get_movie_attribute<PAN>name.movie<PAV>Indulgent<PAN>attribute<PAV>rating.movie<PR>get_movie_attribute<PRAN>rating.movie<PRAV>rated R<A>Indulgent is rated R.<U>OK. Is there anything with a less steep rating?<PN>get_movie_attribute<PAN>name.movie<PAV>Five Ways to Wacky<PAN>attribute<PAV>rating.movie<PR>get_movie_attribute<PRAN>rating.movie<PRAV>rated PG-13<A>Five Ways to Wacky is rated PG-13.<U>What is the Rotten Tomatoes score for Five Ways to Wacky?<PN>get_movie_attribute<PAN>name.movie<PAV>Five Ways to Wacky<PAN>attribute<PAV>review.critic<PR>get_movie_attribute<PRAN>review.critic<PRAV>68% rating on Rotten Tomatoes<A>Five Ways to Wacky has a 68% rating on Rotten Tomatoes.<U>Is that movie playing near me today?<PN>find_theaters<PAN>location<PAV>Hillview, Washington<PAN>name.movie<PAV>Five Ways to Wacky<PR>find_theaters<PRAN>name.theater<PRAV>Cinemark Downtown<A>Five Ways to Wacky is playing at Cinemark Downtown today, August 15, 2020.<U>Perfect! We've been waiting to go there. Does it play in the early afternoon?<PN>find_showtimes<PAN>name.movie<PAV>Five Ways to Wacky<PAN>name.theater<PAV>Cinemark Downtown<PAN>date.showing<PAV>today, August 15, 2020<PAN>time.preference<PAV>early afternoon<PR>find_showtimes<PRAN>time.showing<PRAV>1:00 PM<PRAV>3:40 PM<A>Yes, it has showing times of 1:00 PM and 3:40 PM.<U>Can I get two tickets for the 1:00 PM showing for today?<A>Yes. So just to confirm, you would like two tickets to see Five Ways to Wacky for the 1:00 PM showing at the Cinemark Downtown for August 15, 2020. Is that right? Should I confirm the tickets?<U>Yes, yes, please confirm the tickets.<PN>book_tickets<PAN>name.movie<PAV>Five Ways to Wacky<PAN>name.theater<PAV>Cinemark Downtown<PAN>num.tickets<PAV>two<PAN>time.showing<PAV>1:00 PM<PAN>date.showing<PAV>today, August 15, 2020<PAN>seating<PAV>any	[A]Your tickets are confirmed and they’ve been sent to your email address.	dlg-dfcf20c7-9cb8-4dba-a1a4-685cd7036822
<PR>get_movie_attribute<PRAN>name.person<PRAV>Noah Schnapp<C><U>What's playing tonight?<A>Which cinema would you like to see?<U>AMC Holiday Theater here in Spring Hills Kansas please!<PN>find_movies<PAN>location<PAV>Spring Hills Kansas<PAN>name.theater<PAV>AMC Holiday Theater<PR>find_movies<PRAN>name.movie<PRAV>Shuttered<PRAV>Family Jewels<PRAV>Not My Problem<A>Tonight is playing Shuttered, Family Jewels, and Not My Problem<U>What's Not my Problem about?<PN>get_movie_attribute<PAN>name.movie<PAV>Not My Problem<PAN>attribute<PAV>name.genre<PR>get_movie_attribute<PRAN>name.genre<PRAV>Comedy<PN>get_movie_attribute<PAN>name.movie<PAV>Not My Problem<PAN>attribute<PAV>rating.movie<PR>get_movie_attribute<PRAN>rating.movie<PRAV>PG-13<PN>get_movie_attribute<PAN>name.movie<PAV>Not My Problem<PAN>attribute<PAV>review.critic<PR>get_movie_attribute<PRAN>review.critic<PRAV>Rotten Tomatoes 72%<PN>get_movie_attribute<PAN>name.movie<PAV>Not My Problem<PAN>attribute<PAV>description.plot<PR>get_movie_attribute<PRAN>description.plot<PRAV>A troubled teen tries to convince his depressed elderly neighbor that things are not what they seem<PN>get_movie_attribute<PAN>name.movie<PAV>Not My Problem<PAN>attribute<PAV>name.person<PR>get_movie_attribute<PRAN>name.person<PRAV>Matt Damon<PN>get_movie_attribute<PAN>name.movie<PAV>Not My Problem<PAN>attribute<PAV>name.person	[A]Not My Problem - Comedy - rated PG-13 - Rotten Tomatoes 72% - A troubled teen tries to convince his depressed elderly neighbor that things are not what they seem. - Stars Matt Damon and Noah Schnapp.	dlg-67b7ac50-50a3-47af-846c-4f6b5bb19983
<PR>find_showtimes<PRAN>time.showing<PRAV>4:30 PM<C><U>I'd like to catch a movie this afternoon.<A>Sounds like a plan. Which theater do you want to go to?<U>The Neshaminy AMC.<A>Great, which movie?<U>I'd like to catch Birds of Prey today.<A>Which time would you like?<U>Around 4 PM would be best.<PN>find_showtimes<PAN>name.movie<PAV>Birds of Prey<PAN>name.theater<PAV>Neshaminy AMC<PAN>date.showing<PAV>today<PAN>time.preference<PAV>Around 4 PM<PR>find_showtimes<PRAN>time.showing<PRAV>3:30 PM<PRAV>5 PM<PRAV>3 PM<PRAV>6 PM<A>There's a 3:30 PM showing in standard format.<U>What's the next showing there?<A>A 5 PM showing is the next available time.<U>Maybe the 3:30 PM one is best.<A>There's also a 3 PM and a 6 PM showing in IMAX, if you'd prefer?<U>How about the Woodhaven AMC?<PN>find_showtimes<PAN>name.movie<PAV>Birds of Prey<PAN>name.theater<PAV>Woodhaven AMC<PAN>date.showing<PAV>today<PAN>time.preference<PAV>Around 4 PM	[A]The Woodhaven AMC has a 4:30 PM showing in standard.	dlg-fb5327cd-2000-4bae-8e2f-0f531377c7f9
<PR>find_theaters<PRAN>name.theater<PRAV>AMC Mountain 16<PRAV>AMC Mercado 24<C><U>I'd really like to see a good movie tonight.<A>OK. And where will you be seeing the movie?<U>Creek's End, Oregon would be the best place.<A>Creek’s End, Oregon. Got it. Is there a particular movie you have in mind?<U>My kids want to see something so I guess a cartoon. Perhaps, Mulan?<PN>find_theaters<PAN>name.movie<PAV>Mulan<PAN>location<PAV>Creek’s End, Oregon	[A]Sure. Disney seems like a great choice. In Creek’s End, Oregon, I see that Mulan is showing in two theaters: AMC Mountain 16 and AMC Mercado 24.	dlg-6c185ca4-feac-496f-bfa9-332506376f84
<PR>resolve_movie<PRAN>name.movie<PRAV>_empty_<C><U>Hi, I'm looking for movies playing in Overland Park Kansas. I saw an ad recently and wondered if you had any information on that animated movie with Jim Carrey as a voice actor?<PN>resolve_movie<PAN>name.movie<PAV>That animated movie with Jim Carrey as a voice actor<PR>resolve_movie<PRAN>name.movie<PRAV>Sonic the Hedgehog<A>Happy to help! Let me just confirm that the movie you're talking about is Sonic the Hedgehog. Is that right?<U>That’s right.<PN>find_theaters<PAN>name.movie<PAV>Sonic the Hedgehog<PAN>location<PAV>Kansas, Overland Park<PR>find_theaters<PRAN>name.theater<PRAV>AMC Mountain 16<PRAV>Cinemark Plaza 24<A>OK. Sonic the Hedgehog is playing at both AMC Mountain 16 and Cinemark Plaza 24 in Kansas, Overland Park.<U>Thanks, I'm also interested in the academy award winning Korean horror movie. Do you know the name of it?<A>Let me check.<PN>resolve_movie<PAN>name.movie<PAV>The academy award winning Korean horror movie<PR>resolve_movie<PRAN>name.movie<PRAV>Parasite<A>I found some titles that might be what you're thinking of. The first is Long Way To Darkness. The second is Parasite. Are either of those the one you want?<U>Oh I remember now it's Parasite.<A>Great let me check theaters.<U>OK.<PN>find_theaters<PAN>name.movie<PAV>Parasite<PAN>location<PAV>Kansas, Overland Park<PR>find_theaters<PRAN>name.theater<PRAV>AMC Mountain 16<A>I looks like Parasite is only playing at AMC Mountain 16.<U>Great and there's another movie I'm interested in. It's a World War 1 British movie about survival.<A>World War 1 British movie about survival. Let me see what I can find.<PN>resolve_movie<PAN>name.movie<PAV>World War 1 British movie about survival	[A]Unfortunately I cannot find any movie title that matches your description.	dlg-bb2feb08-c7fa-4803-a65a-c73fa03537c0
<PR>get_movie_attribute<PRAN>description.plot<PRAV>A story of two lovers making the best of living across a closed European border during the COVID-19 outbreak<C><U>Look up closest movie theater to Land’s End Montana.<PN>find_theaters<PAN>location<PAV>Land’s End Montana<PR>find_theaters<PRAN>name.theater<PRAV>Legacy Monument Family 12<A>Your closest theater is Legacy Monument Family 12.<U>Look up showtimes for Sam’s Delight at Legacy Monument Family 12.<A>What day?<U>Today.<PN>find_showtimes<PAN>name.movie<PAV>Sam’s Delight<PAN>name.theater<PAV>Legacy Monument Family 12<PAN>time.preference<PAV>any<PAN>date.showing<PAV>Today<PR>find_showtimes<PRAN>time.showing<PRAV>4:00pm<PRAV>6:10pm<PRAV>8:30pm<PRAV>10:40pm<A>Sam’s Delight showtimes are 4:00pm 6:10pm 8:30pm 10:40pm.<U>Can you give me a synopsis Sam’s Delight?<PN>get_movie_attribute<PAN>name.movie<PAV>Sam’s Delight<PAN>attribute<PAV>description.plot<PR>get_movie_attribute<PRAN>description.plot<PRAV>A rescued dog introduces joy into a family struck by COVID-19<A>A rescued dog introduces joy into a family struck by COVID-19.<U>Look up showtimes for Far From You at Legacy Monument Family 12.<PN>find_showtimes<PAN>name.movie<PAV>Far From You<PAN>name.theater<PAV>Legacy Monument Family 12<PAN>date.showing<PAV>Today<PAN>time.preference<PAV>any<PR>find_showtimes<PRAN>time.showing<PRAV>8:40pm<PRAV>10:40pm<A>Far From You showtimes are 8:40pm and 10:40pm.<U>Can you give me a synopsis Far From You?<PN>get_movie_attribute<PAN>name.movie<PAV>Far From You<PAN>attribute<PAV>description.plot	[A]A story of two lovers making the best of living across a closed European border during the COVID-19 outbreak	dlg-32e29c66-23b0-42bd-bbde-741350ff09e8
<U>Okay, standard is fine then<C><U>I need movie tickets<A>To what show?<U>Fantasy Island<A>And what theater?<U>AMC Allentown<A>Do you have a screen preference?<U>Yeah, IMAX<A>Unfortunately, I don't think that is possible	[A]What day?	dlg-3aeeeeb7-9d24-48d1-b745-c11cba6fb166
<PR>find_showtimes<PRAN>time.showing<PRAV>5:00pm<PRAV>7:10pm<PRAV>9:45pm<C><U>I'm wanting to see a movie<A>OK. And in what city?<U>in Creek’s End, Oregon<PN>resolve_location<PAN>location<PAV>Creek’s End, Oregon<PR>resolve_location<PRAN>location<PRAV>Creek’s End, Oregon<A>Creek’s End, Oregon. Got it. Is there a particular movie you have in mind?<U>mulan looks good<PN>resolve_movie<PAN>name.movie<PAV>Mulan<PR>resolve_movie<PRAN>name.movie<PRAV>Mulan<PN>find_theaters<PAN>name.movie<PAV>Mulan<PAN>location<PAV>Creek’s End, Oregon<PR>find_theaters<PRAN>name.theater<PRAV>AMC Mountain 16<PRAV>AMC Mercado 24<A>Sure. In Creek’s End, Oregon, I see that Mulan is showing in two theaters: AMC Mountain 16 and AMC Mercado 24.<U>I like AMC Mercado 24 better<PN>find_showtimes<PAN>name.movie<PAV>Mulan<PAN>date.showing<PAV>tonight<PAN>name.theater<PAV>AMC Mercado 24	[A]No problem. It looks like tonight’s remaining showtimes for Mulan at AMC Mercado 24 are 5:00pm, 7:10pm, and 9:45pm. Which is best for you?	dlg-a64c6fba-b5e8-499a-a72f-15dae6c5eb50
