"<PR>find_theaters<PRAN>name.theater<PRAV>AMC Mountain 16<C><U>I’ll lke to make inquiries on movie at creek's end,oregon ""Five young mutants"".<PN>resolve_movie<PAN>name.movie<PAV>Five young mutants<PR>resolve_movie<PRAN>name.movie<PRAV>The New Mutants<A>Happy to help! Let me just confirm that the movie you're talking about is The New Mutants. Is that right?<U>That’s right.<PN>find_theaters<PAN>name.movie<PAV>The New Mutants<PAN>location<PAV>creek's end,oregon<PR>find_theaters<PRAN>name.theater<PRAV>AMC Mountain 16<PRAV>Cinemark Plaza 24<A>OK. The New Mutants is playing at both AMC Mountain 16 and Cinemark Plaza 24 in creek's end,oregon .<U>can you please remind me of the title of the ""young orphan movie?""<A>Let me check.<PN>resolve_movie<PAN>name.movie<PAV>young orphan<PR>resolve_movie<PRAN>name.movie<PRAV>The Personal History of David Copperfield<A>I found some titles that might be what you're thinking of. The first is Long Way To Darkness. The second is The Personal History of David Copperfield. Are either of those the one you want?<U>yeah,its the “The Personal History of David Copperfield"" i remember<A>Great let me check theaters.<U>OK.<PN>find_theaters<PAN>name.movie<PAV>The Personal History of David Copperfield<PAN>location<PAV>creek's end,oregon"	[A]I looks like The Personal History of David Copperfield is only playing at AMC Mountain 16.	dlg-10901236-3458-49ae-9603-27f6452e7740
<U>then will i choose the back country which was 91%<C><U>hai<A>hai sir how can i help you<U>i need to know about the movie which was going on<A>sure sir<U>please show the list of the movies<A>not my problem comedy rated pg 13 rotten tomatoes 72% a troubled teen tries to convince his depressed elderly neighbor that things are not what they seem<U>next<A>the other four movie are given in the list which on the top<U>okay<A>select two movie then i will give about the movie<U>beyond the storm and back country<PN>get_movie_attribute<PAN>name.movie<PAV>beyond the storm<PAN>attribute<PAV>review.critic<PR>get_movie_attribute<PRAN>review.critic<PRAV>81%<PN>get_movie_attribute<PAN>name.movie<PAV>back country<PAN>attribute<PAV>review.critic<PR>get_movie_attribute<PRAN>review.critic<PRAV>91%<A>okay sir the rating are beyond the storm was 81% and the back country was 91%	[A]then the single ticket cost $5.54 how may tickets you need	dlg-1262360d-1b4c-4f5d-baa0-a93dc8b6f540
<U>Are there no placer showing it in Davis, CA?<C><U>Hi I would like to buy movie tickets for a place near Davis, CA<A>No problem. Do you have a movie in mind?<U>I am thinking about seeing the movie No Time to Die<PN>find_theaters<PAN>name.movie<PAV>No Time To Die<PAN>location<PAV>Davis, California<PR>find_theaters<PRAN>name.theater<PRAV>AMC Mercado 24<A>It looks like the nearest theater playing No Time To Die is at the AMC Mercado 24 in Sacramento, California.	[A]That’s right. No Time To Die is not showing in Davis, California.	dlg-81ccea50-ca37-49f0-9c2c-91e8b06d656f
<U>Is it playing that movie with Michael B. Jordan and Jamie Foxx?<C><U>Is there still a theater on Tremont Street?<PN>find_theaters<PAN>location<PAV>175 Tremont Street<PR>find_theaters<PRAN>name.theater<PRAV>AMC Boston Center 19<A>Yes. AMC Boston Center 19 is located on 175 Tremont Street. It is currently open.	[PN]find_movies[PAN]location[PAV]Tremont Street[PAN]name.theater[PAV]AMC Boston Center 19[PAN]name.person[PAV]Michael B. Jordan	dlg-ab0bbe03-fdbe-40d1-b9b0-606a31446b42
<U>three total<C><U>Hello, I want to purchase movie tickets<A>Great, I can help you with this<U>Ok, let's get started!<A>Great. Where do you live?<U>I am in Spring Hills, Kansas<A>Nice, and when are you planning on going to the movies?<U>I plan on going tonight<A>and how many people are going?	[A]Do you guys have a movie in mind?	dlg-301ce886-1320-4b7b-900e-cb1420d03417
<U>I live in Kansas in Spring Hills.<C><U>Hello! I'm hoping you can help me in booking movie tickets.<A>Sure! What area do you live in?	[A]Alright. It seems you have two different theater location options. Do you already know which movie you'd like to see?	dlg-08fb54f2-f54a-4441-af24-546f7b8f7cab
<PR>find_showtimes<PRAN>time.showing<PRAV>5:00pm<PRAV>7:10pm<PRAV>9:45pm<C><U>Hi I’d like to see a movie tonight<A>OK. And in what city?<U>Creek’s End, Oregon<PN>resolve_location<PAN>location<PAV>Creek’s End, Oregon<PR>resolve_location<PRAN>location<PRAV>Creek’s End, Oregon<A>Creek’s End, Oregon. Got it. Is there a particular movie you have in mind?<U>I’ve heard a lot Of good things about Mulan<PN>resolve_movie<PAN>name.movie<PAV>Mulan<PR>resolve_movie<PRAN>name.movie<PRAV>Mulan<PN>find_theaters<PAN>name.movie<PAV>Mulan<PAN>location<PAV>Creek’s End, Oregon<PR>find_theaters<PRAN>name.theater<PRAV>AMC Mountain 16<PRAV>AMC Mercado 24<A>Sure. In Creek’s End, Oregon, I see that Mulan is showing in two theaters: AMC Mountain 16 and AMC Mercado 24.<U>I’d prefer AMC Mercado 24, it’s easier to find parking there<PN>find_showtimes<PAN>name.movie<PAV>Mulan<PAN>date.showing<PAV>tonight<PAN>name.theater<PAV>AMC Mercado 24	[A]No problem. It looks like tonight’s remaining showtimes for Mulan at AMC Mercado 24 are 5:00pm, 7:10pm, and 9:45pm. Which is best for you?	dlg-25fb10d5-7beb-460a-9855-a5737467a23c
<U>Yes.<C><U>I feel like seeing a movie tonight.<A>What city?<U>Spring Hills Kansas.<A>What theater?<U>The Cinemark Downtown Theater.<A>What movie?<U>I am not sure, what is playing<PN>find_movies<PAN>location<PAV>Spring Hills Kansas<PAN>name.theater<PAV>The Cinemark Downtown Theater<PR>find_movies<PRAN>name.movie<PRAV>Beyond The Storm<PRAV>Backcountry<A>Beyond The Storm and Backcountry.<U>What is Beyond The Storms rating?<PN>get_movie_attribute<PAN>name.movie<PAV>Beyond The Storm<PAN>attribute<PAV>review.critic<PR>get_movie_attribute<PRAN>review.critic<PRAV>PG-13<A>It is rated rated PG-13.<U>What about Backcountries rating?<PN>get_movie_attribute<PAN>name.movie<PAV>Backcountries<PAN>attribute<PAV>name.genre<PR>get_movie_attribute<PRAN>name.genre<PRAV>G<A>It is rated G.<U>Get me 1 ticket for Backcountry at the earliest time.<PN>find_showtimes<PAN>name.movie<PAV>Backcountry<PAN>name.theater<PAV>The Cinemark Downtown Theater<PAN>date.showing<PAV>tonight<PAN>time.preference<PAV>earliest time<PR>find_showtimes<PRAN>time.showing<PRAV>4:10pm<A>Is 4:10pm OK?<U>That is fine.<A>To confirm you want 1 ticket for Backcountry at 4:10pm at the Cinemark Downtown Theater?<U>Yes.<A>Shall I purchase the ticket now?	[PN]book_tickets[PAN]name.movie[PAV]Backcountry[PAN]name.theater[PAV]The Cinemark Downtown Theater[PAN]num.tickets[PAV]1[PAN]time.showing[PAV]4:10pm[PAN]date.showing[PAV]tonight[PAN]seating[PAV]any	dlg-3a307c9a-45c4-4bee-a2e7-eeeaa6c19008
"<PR>find_movies<PRAN>name.movie<PRAV>""Two Times Trouble""<PRAV>""The Catch""<C><U>Hi , can you tell me whitch movies you have?<PN>find_movies<PAN>location<PAV>nearby"	"[A]Hi , ""The Catch"" and ""Two Times Trouble"""	dlg-a19abee9-62b4-4e67-b7c0-c8d22e152637
<U>Here in Stoneyford, Oregon.<C><U>Hi! I'd like to book some movie tickets.<A>I can help you with that. Where will you be seeing the movie?	[A]Do you have a particular theater or movie in mind?	dlg-4098dd8d-bb38-4d7b-b3b8-33f6c2bfaea5
<U>Hello.	[A]Hello. How can I help you?	dlg-0e597fe2-2e68-45c9-91f1-c6445697ede7
"<U>I think I would like you to order them from Fandango.com for me. I would like to be able to show my ticket purchase to the movie usher on my phone.<C><U>Hello, Could you please tell me what action or drama/comedy movies are currently playing in theatres?<A>Sure, I can do that but first what movie theatre would you like to see this movie in?<U>Okay please narrow down the movie theatres to those in Greenville County, SC.<PN>find_theaters<PAN>location<PAV>Greenville County, SC<PR>find_theaters<PRAN>name.theater<PRAV>Camelot theatre<A>Got it. How about either the Camelot theatre? They do the most matinee showings.<U>Sure. I would love to see a 03:00 p.m. showing on Saturday for any movie that fits in those genres.<PN>find_movies<PAN>name.genre<PAV>action or drama/comedy<PAN>location<PAV>nearby<PR>find_movies<PRAN>name.movie<PRAV>""21 Bridges""<A>Okay. There is an action movie called ""21 Bridges"" that stars Black Panther star Chadwick Boseman.<U>Yes, I would absolutely love to see a movie like that. But what is the plot?<PN>get_movie_attribute<PAN>name.movie<PAV>""21 Bridges""<PAN>attribute<PAV>description.plot<PR>get_movie_attribute<PRAN>description.plot<PRAV>The plot is that he (Boseman) must recover fugitives in New York City<A>The plot is that he (Boseman) must recover fugitives in New York City. I do not want to give it entirely away though.<U>Okay, please book me two adult tickets for a 03:00 p.m. matinee show of 21 Bridges then.<A>Sure thing. What website would you like to purchase these tickets from. Or would you like me to notify the theater of your purchase?"	[A]Okay. Would you like me to text you the ticket confirmation information or upload it to your Fandango application?	dlg-3bd57c47-2cf7-461c-95c8-3a0305908e67
<U>Grab the tickets for 7pm.<C><U>Hey you can buy movie tickets right?<A>I sure can! How many do you need?<U>Just two.<A>And where do you live?<U>Spring Hills, Kansas.<A>Great, and what day are these for?<U>Saturday the 8th.<A>What would you like to see?<U>Deciding between the two comedies that are out. Tell me some more about them.<PN>find_movies<PAN>name.genre<PAV>comedies<PAN>location<PAV>Spring Hills, Kansas<PR>find_movies<PRAN>name.movie<PRAV>Schnapp.Family Jewels<PRAV>Not My Problem<PN>get_movie_attribute<PAN>name.movie<PAV>Not My Problem<PAN>attribute<PAV>name.genre<PR>get_movie_attribute<PRAN>name.genre<PRAV>Comedy<PN>get_movie_attribute<PAN>name.movie<PAV>Not My Problem<PAN>attribute<PAV>rating.movie<PR>get_movie_attribute<PRAN>rating.movie<PRAV>PG-13<PN>get_movie_attribute<PAN>name.movie<PAV>Not My Problem<PAN>attribute<PAV>review.critic<PR>get_movie_attribute<PRAN>review.critic<PRAV>Rotten Tomatoes 72%<PN>get_movie_attribute<PAN>name.movie<PAV>Not My Problem<PAN>attribute<PAV>description.plot<PR>get_movie_attribute<PRAN>description.plot<PRAV>A troubled teen tries to convince his depressed elderly neighbor that things are not what they seem<PN>get_movie_attribute<PAN>name.movie<PAV>Not My Problem<PAN>attribute<PAV>name.person<PR>get_movie_attribute<PRAN>name.person<PRAV>Matt Damon<PN>get_movie_attribute<PAN>name.movie<PAV>Not My Problem<PAN>attribute<PAV>name.person<PR>get_movie_attribute<PRAN>name.person<PRAV>Noah Schnapp.Family<PN>get_movie_attribute<PAN>name.movie<PAV>Schnapp.Family Jewels<PAN>attribute<PAV>name.genre<PR>get_movie_attribute<PRAN>name.genre<PRAV>Romantic Comedy<PN>get_movie_attribute<PAN>name.movie<PAV>Schnapp.Family Jewels<PAN>attribute<PAV>rating.movie<PR>get_movie_attribute<PRAN>rating.movie<PRAV>R<PN>get_movie_attribute<PAN>name.movie<PAV>Schnapp.Family Jewels<PAN>attribute<PAV>review.critic<PR>get_movie_attribute<PRAN>review.critic<PRAV>Rotten Tomatoes 69%<PN>get_movie_attribute<PAN>name.movie<PAV>Schnapp.Family Jewels<PAN>attribute<PAV>description.plot<PR>get_movie_attribute<PRAN>description.plot<PRAV>A famous diamond dealer leaves his European life in Antwerp to pursue a less than genuine romance with an American con artist-<PN>get_movie_attribute<PAN>name.movie<PAV>Schnapp.Family Jewels<PAN>attribute<PAV>name.person<PR>get_movie_attribute<PRAN>name.person<PRAV>Melissa McCarthy<PN>get_movie_attribute<PAN>name.movie<PAV>Schnapp.Family Jewels<PAN>attribute<PAV>name.person<PR>get_movie_attribute<PRAN>name.person<PRAV>Ryan Reynolds<A>Ok! Here's more about them: Not My Problem - Comedy - rated PG-13 - Rotten Tomatoes 72% - A troubled teen tries to convince his depressed elderly neighbor that things are not what they seem. - Stars Matt Damon and Noah Schnapp.Family Jewels - Romantic Comedy - rated R - Rotten Tomatoes 69% - A famous diamond dealer leaves his European life in Antwerp to pursue a less than genuine romance with an American con artist- Stars Melissa McCarthy and Ryan Reynolds.<U>I hate romcoms, do Not My Problem.<A>Will do! For what time?<U>What's available?<PN>find_theaters<PAN>location<PAV>Spring Hills, Kansas<PAN>name.movie<PAV>Not My Problem<PR>find_theaters<PRAN>name.theater<PRAV>AMC Holiday Theater<PN>find_showtimes<PAN>name.movie<PAV>Not My Problem<PAN>name.theater<PAV>AMC Holiday Theater<PAN>date.showing<PAV>Saturday the 8th<PAN>time.preference<PAV>any<PR>find_showtimes<PRAN>time.showing<PRAV>1pm<PRAV>3:55pm<PRAV>7pm<PRAV>10:05pm<A>Not My Problem is playing at the AMC Holiday Theater at these times: 1pm - 3:55pm - 7pm - 10:05pm	[A]Okay, so let me confirm. Two tickets for Not My Problem for 7pm at the AMC Holiday Theater for Saturday, the 8th?	dlg-afae459e-0ddd-4b25-ba06-badf86edc42d
<PR>find_movies<PRAN>name.movie<PRAV>No Time To Die<PRAV>Mulan<PRAV>Emma<C><U>Hi. I'd like to get to tickets for a movie tonight.<A>Sure. What movie would you like to see?<U>Well the closest theater to us is Boulevard 14 Cinema in Petaluma. What's playing there?<PN>find_movies<PAN>name.theater<PAV>Boulevard 14 Cinema<PAN>location<PAV>Petaluma, California	[A]OK. Boulevard 14 Cinema in Petaluma, California is showing three movies: No Time To Die, Mulan, and Emma.	dlg-eac3110a-34e2-4ed2-b8e8-0310322214db
